id,system,category,subcategory,plain_text,source_file
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2219,SOH_COSMETICS,ENHANCEMENT_MENU,,Reset##,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2234,SOH_COSMETICS,ENHANCEMENT_MENU,,Random##,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2238,SOH_COSMETICS,ENHANCEMENT_MENU,,AdvancedMode,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2246,SOH_COSMETICS,ENHANCEMENT_MENU,,Reset##,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2258,SOH_COSMETICS,ENHANCEMENT_MENU,,AdvancedMode,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2267,SOH_COSMETICS,ENHANCEMENT_MENU,,Gamecube,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2272,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.KeyringRing,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2275,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.ForestSmallBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2276,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.ForestSmallBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2277,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.ForestSmallBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2278,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.ForestSmallEmblem,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2280,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.ForestBossBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2281,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.ForestBossGem,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2282,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.ForestBossGem,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2283,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.ForestBossGem,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2286,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.FireSmallBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2287,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.FireSmallBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2288,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.FireSmallBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2289,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.FireSmallEmblem,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2291,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.FireBossBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2292,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.FireBossGem,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2293,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.FireBossGem,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2294,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.FireBossGem,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2297,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.WaterSmallBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2298,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.WaterSmallBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2299,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.WaterSmallBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2300,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.WaterSmallEmblem,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2302,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.WaterBossBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2303,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.WaterBossGem,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2304,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.WaterBossGem,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2305,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.WaterBossGem,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2308,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.SpiritSmallBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2309,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.SpiritSmallBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2310,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.SpiritSmallBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2311,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.SpiritSmallEmblem,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2313,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.SpiritBossBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2314,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.SpiritBossGem,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2315,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.SpiritBossGem,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2316,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.SpiritBossGem,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2319,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.ShadowSmallBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2320,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.ShadowSmallBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2321,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.ShadowSmallBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2322,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.ShadowSmallEmblem,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2324,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.ShadowBossBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2325,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.ShadowBossGem,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2326,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.ShadowBossGem,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2327,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.ShadowBossGem,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2330,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.GanonsSmallBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2331,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.GanonsSmallBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2332,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.GanonsSmallBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2333,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.GanonsSmallEmblem,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2335,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.GanonsBossBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2336,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.GanonsBossBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2337,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.GanonsBossBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2338,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.GanonsBossGem,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2339,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.GanonsBossGem,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2340,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.GanonsBossGem,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2343,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.WellSmallBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2344,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.WellSmallBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2345,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.WellSmallBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2346,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.WellSmallEmblem,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2349,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.GTGSmallBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2350,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.GTGSmallBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2351,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.GTGSmallBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2352,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.GTGSmallEmblem,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2355,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.FortSmallBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2356,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.FortSmallBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2357,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.FortSmallBody,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2358,SOH_COSMETICS,ENHANCEMENT_MENU,,Key.FortSmallEmblem,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2362,SOH_COSMETICS,ENHANCEMENT_MENU,,DefaultColorScheme,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2368,SOH_COSMETICS,ENHANCEMENT_MENU,,RainbowSync,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2370,SOH_COSMETICS,ENHANCEMENT_MENU,,RainbowSpeed,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2379,SOH_COSMETICS,ENHANCEMENT_MENU,,DisableChanges,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2380,SOH_COSMETICS,ENHANCEMENT_MENU,,RandomizeAllOnNewScene,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2386,SOH_COSMETICS,ENHANCEMENT_MENU,,RandomizeAllOnRandoGen,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2391,SOH_COSMETICS,ENHANCEMENT_MENU,,AdvancedMode,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2399,SOH_COSMETICS,ENHANCEMENT_MENU,,AdvancedMode,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2418,SOH_COSMETICS,ENHANCEMENT_MENU,,DisableChanges,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2430,SOH_COSMETICS,ENHANCEMENT_MENU,,AdvancedMode,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2438,SOH_COSMETICS,ENHANCEMENT_MENU,,AdvancedMode,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2444,SOH_COSMETICS,ENHANCEMENT_MENU,,DisableChanges,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2448,SOH_COSMETICS,ENHANCEMENT_MENU,,AdvancedMode,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2460,SOH_COSMETICS,ENHANCEMENT_MENU,,AdvancedMode,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2469,SOH_COSMETICS,ENHANCEMENT_MENU,,CosmeticsContextTabBar,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2483,SOH_COSMETICS,ENHANCEMENT_MENU,,Keys,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2485,SOH_COSMETICS,ENHANCEMENT_MENU,,DisableChanges,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2503,SOH_COSMETICS,ENHANCEMENT_MENU,,Effects,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2511,SOH_COSMETICS,ENHANCEMENT_MENU,,Trails.Duration.Value,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2518,SOH_COSMETICS,ENHANCEMENT_MENU,,Trails.Duration.Changed,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2522,SOH_COSMETICS,ENHANCEMENT_MENU,,Reset##Trails_Duration,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2524,SOH_COSMETICS,ENHANCEMENT_MENU,,Trails.Duration.Value,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2525,SOH_COSMETICS,ENHANCEMENT_MENU,,Trails.Duration.Changed,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2542,SOH_COSMETICS,ENHANCEMENT_MENU,,Silly,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2560,SOH_COSMETICS,ENHANCEMENT_MENU,,AdvancedMode,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2568,SOH_COSMETICS,ENHANCEMENT_MENU,,AdvancedMode,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2569,SOH_COSMETICS,ENHANCEMENT_MENU,,Message,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2591,SOH_COSMETICS,ENHANCEMENT_MENU,,RandomizeAllOnNewScene,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2599,SOH_COSMETICS,ENHANCEMENT_MENU,,RandomizeAllOnRandoGen,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2630,SOH_COSMETICS,ENHANCEMENT_MENU,,AdvancedMode,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L2642,SOH_COSMETICS,ENHANCEMENT_MENU,,AdvancedMode,soh/soh/Enhancements/cosmetics/CosmeticsEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L193,SOH_AUDIO,ENHANCEMENT_MENU,,Playing,soh/soh/Enhancements/audio/AudioEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L200,SOH_AUDIO,ENHANCEMENT_MENU,,Playing,soh/soh/Enhancements/audio/AudioEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L208,SOH_AUDIO,ENHANCEMENT_MENU,,Playing,soh/soh/Enhancements/audio/AudioEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L210,SOH_AUDIO,ENHANCEMENT_MENU,,Playing,soh/soh/Enhancements/audio/AudioEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L220,SOH_AUDIO,ENHANCEMENT_MENU,,Playing,soh/soh/Enhancements/audio/AudioEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L285,SOH_AUDIO,ENHANCEMENT_MENU,,Playing,soh/soh/Enhancements/audio/AudioEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L422,SOH_AUDIO,ENHANCEMENT_MENU,,World,soh/soh/Enhancements/audio/AudioEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L424,SOH_AUDIO,ENHANCEMENT_MENU,,Event,soh/soh/Enhancements/audio/AudioEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L426,SOH_AUDIO,ENHANCEMENT_MENU,,Battle,soh/soh/Enhancements/audio/AudioEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L428,SOH_AUDIO,ENHANCEMENT_MENU,,Ocarina,soh/soh/Enhancements/audio/AudioEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L430,SOH_AUDIO,ENHANCEMENT_MENU,,Fanfare,soh/soh/Enhancements/audio/AudioEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L432,SOH_AUDIO,ENHANCEMENT_MENU,,Error,soh/soh/Enhancements/audio/AudioEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L436,SOH_AUDIO,ENHANCEMENT_MENU,,Voice,soh/soh/Enhancements/audio/AudioEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L438,SOH_AUDIO,ENHANCEMENT_MENU,,Instrument,soh/soh/Enhancements/audio/AudioEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L440,SOH_AUDIO,ENHANCEMENT_MENU,,Custom,soh/soh/Enhancements/audio/AudioEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L482,SOH_AUDIO,ENHANCEMENT_MENU,,RandomizeAllOnNewScene,soh/soh/Enhancements/audio/AudioEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L490,SOH_AUDIO,ENHANCEMENT_MENU,,RandomizeAllOnRandoGen,soh/soh/Enhancements/audio/AudioEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L537,SOH_AUDIO,ENHANCEMENT_MENU,,SfxContextTabBar,soh/soh/Enhancements/audio/AudioEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L546,SOH_AUDIO,ENHANCEMENT_MENU,,SfxOptions,soh/soh/Enhancements/audio/AudioEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L556,SOH_AUDIO,ENHANCEMENT_MENU,,Reset##linkVoiceFreqMultiplier,soh/soh/Enhancements/audio/AudioEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L558,SOH_AUDIO,ENHANCEMENT_MENU,,LinkVoiceFreqMultiplier,soh/soh/Enhancements/audio/AudioEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L574,SOH_AUDIO,ENHANCEMENT_MENU,,Fanfares,soh/soh/Enhancements/audio/AudioEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L575,SOH_AUDIO,ENHANCEMENT_MENU,,Fanfares,soh/soh/Enhancements/audio/AudioEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L578,SOH_AUDIO,ENHANCEMENT_MENU,,Events,soh/soh/Enhancements/audio/AudioEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L579,SOH_AUDIO,ENHANCEMENT_MENU,,Events,soh/soh/Enhancements/audio/AudioEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L586,SOH_AUDIO,ENHANCEMENT_MENU,,Ocarina,soh/soh/Enhancements/audio/AudioEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L587,SOH_AUDIO,ENHANCEMENT_MENU,,Instruments,soh/soh/Enhancements/audio/AudioEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L588,SOH_AUDIO,ENHANCEMENT_MENU,,Ocarina,soh/soh/Enhancements/audio/AudioEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L595,SOH_AUDIO,ENHANCEMENT_MENU,,Voices,soh/soh/Enhancements/audio/AudioEditor.cpp
SOH_UI::soh::soh::Enhancements::audio::AudioEditor_cpp::L596,SOH_AUDIO,ENHANCEMENT_MENU,,Voices,soh/soh/Enhancements/audio/AudioEditor.cpp
