domain,id,old_risk,new_risk,old_confidence,new_confidence,metadata_source,changed,notes
RANDOMIZER,ENTRANCE::L720,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L720,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L721,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L725,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L725,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L730,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L730,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L732,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L734,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L734,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L736,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L739,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L739,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L747,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L747,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L758,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L758,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L759,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L761,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L768,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L771,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L778,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L779,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L780,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L781,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L804,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L812,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L812,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L818,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L818,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L824,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L824,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L836,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L837,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L862,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L865,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L866,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L867,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L868,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,ENTRANCE::L869,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_UNKNOWN_CHECK,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_KF_KOKIRI_SWORD_CHEST,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_KF_MIDOS_TOP_LEFT_CHEST,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_KF_MIDOS_TOP_RIGHT_CHEST,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_KF_MIDOS_BOTTOM_LEFT_CHEST,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_KF_MIDOS_BOTTOM_RIGHT_CHEST,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_KF_STORMS_GROTTO_CHEST,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_LW_NEAR_SHORTCUTS_GROTTO_CHEST,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_LW_SKULL_KID,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_LW_TRADE_COJIRO,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_LW_TRADE_ODD_POTION,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_LW_OCARINA_MEMORY_GAME,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_LW_TARGET_IN_WOODS,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_LW_DEKU_SCRUB_NEAR_DEKU_THEATER_RIGHT,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_LW_DEKU_SCRUB_NEAR_DEKU_THEATER_LEFT,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_LW_DEKU_SCRUB_NEAR_BRIDGE,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_LW_DEKU_SCRUB_GROTTO_REAR,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_LW_DEKU_SCRUB_GROTTO_FRONT,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_DEKU_THEATER_SKULL_MASK,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_DEKU_THEATER_MASK_OF_TRUTH,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_SFM_WOLFOS_GROTTO_CHEST,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_SFM_DEKU_SCRUB_GROTTO_REAR,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_SFM_DEKU_SCRUB_GROTTO_FRONT,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_HF_SOUTHEAST_GROTTO_CHEST,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_HF_OPEN_GROTTO_CHEST,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_HF_NEAR_MARKET_GROTTO_CHEST,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_HF_OCARINA_OF_TIME_ITEM,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_HF_TEKTITE_GROTTO_FREESTANDING_POH,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_HF_DEKU_SCRUB_GROTTO,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_LH_CHILD_FISHING,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_LH_ADULT_FISHING,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_LH_HYRULE_LOACH,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_LH_LAB_DIVE,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_LH_TRADE_FROG,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_LH_UNDERWATER_ITEM,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_LH_SUN,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_LH_FREESTANDING_POH,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_LH_DEKU_SCRUB_GROTTO_LEFT,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_LH_DEKU_SCRUB_GROTTO_RIGHT,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_LH_DEKU_SCRUB_GROTTO_CENTER,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_GV_CHEST,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_GV_TRADE_SAW,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_GV_WATERFALL_FREESTANDING_POH,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_GV_CRATE_FREESTANDING_POH,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_GV_DEKU_SCRUB_GROTTO_REAR,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_GV_DEKU_SCRUB_GROTTO_FRONT,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_GF_CHEST,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_GF_HBA_1000_POINTS,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_GF_HBA_1500_POINTS,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_TH_FREED_CARPENTERS,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_TH_1_TORCH_CARPENTER,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_TH_DEAD_END_CARPENTER,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_TH_DOUBLE_CELL_CARPENTER,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_TH_STEEP_SLOPE_CARPENTER,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_WASTELAND_CHEST,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_WASTELAND_BOMBCHU_SALESMAN,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_COLOSSUS_FREESTANDING_POH,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_COLOSSUS_DEKU_SCRUB_GROTTO_REAR,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_COLOSSUS_DEKU_SCRUB_GROTTO_FRONT,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_MARKET_TREASURE_CHEST_GAME_REWARD,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_MARKET_BOMBCHU_BOWLING_FIRST_PRIZE,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_MARKET_BOMBCHU_BOWLING_SECOND_PRIZE,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_MARKET_LOST_DOG,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_MARKET_SHOOTING_GALLERY_REWARD,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_MARKET_10_BIG_POES,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_MARKET_TREASURE_CHEST_GAME_ITEM_1,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_MARKET_TREASURE_CHEST_GAME_ITEM_2,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_MARKET_TREASURE_CHEST_GAME_ITEM_3,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_MARKET_TREASURE_CHEST_GAME_ITEM_4,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_MARKET_TREASURE_CHEST_GAME_ITEM_5,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_MARKET_TREASURE_CHEST_GAME_KEY_1,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_MARKET_TREASURE_CHEST_GAME_KEY_2,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_MARKET_TREASURE_CHEST_GAME_KEY_3,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_MARKET_TREASURE_CHEST_GAME_KEY_4,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_MARKET_TREASURE_CHEST_GAME_KEY_5,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_HC_MALON_EGG,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_HC_ZELDAS_LETTER,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_KAK_REDEAD_GROTTO_CHEST,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_KAK_OPEN_GROTTO_CHEST,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_KAK_10_GOLD_SKULLTULA_REWARD,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_KAK_20_GOLD_SKULLTULA_REWARD,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_KAK_30_GOLD_SKULLTULA_REWARD,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_KAK_40_GOLD_SKULLTULA_REWARD,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_KAK_50_GOLD_SKULLTULA_REWARD,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_KAK_100_GOLD_SKULLTULA_REWARD,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_KAK_MAN_ON_ROOF,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_KAK_SHOOTING_GALLERY_REWARD,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_KAK_TRADE_ODD_MUSHROOM,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_KAK_GRANNYS_SHOP,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_KAK_ANJU_AS_ADULT,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_KAK_ANJU_AS_CHILD,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_KAK_TRADE_POCKET_CUCCO,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_KAK_IMPAS_HOUSE_FREESTANDING_POH,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_KAK_WINDMILL_FREESTANDING_POH,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_GRAVEYARD_SHIELD_GRAVE_CHEST,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_GRAVEYARD_HEART_PIECE_GRAVE_CHEST,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_GRAVEYARD_ROYAL_FAMILYS_TOMB_CHEST,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_GRAVEYARD_HOOKSHOT_CHEST,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_GRAVEYARD_FREESTANDING_POH,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_GRAVEYARD_DAMPE_RACE_FREESTANDING_POH,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_GRAVEYARD_DAMPE_GRAVEDIGGING_TOUR,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_DMT_CHEST,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_DMT_STORMS_GROTTO_CHEST,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_DMT_TRADE_BROKEN_SWORD,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_DMT_TRADE_EYEDROPS,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_DMT_TRADE_CLAIM_CHECK,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_DMT_FREESTANDING_POH,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_GC_MAZE_LEFT_CHEST,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_GC_MAZE_RIGHT_CHEST,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_GC_MAZE_CENTER_CHEST,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_GC_ROLLING_GORON_AS_CHILD,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_GC_ROLLING_GORON_AS_ADULT,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
RANDOMIZER,LOCATION::RC_GC_DARUNIAS_JOY,LOW_RISK,LOW_RISK,HIGH,HIGH,RANDOMIZER_STATIC_STRING,NO,Standard rando item/location string
