resource,special_type,reason,confidence,recommended_future_path
gMsgKanji894ATex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji894BTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji894CTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji894DTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji894ETex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji894FTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8950Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8951Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8952Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8953Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8954Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8955Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8956Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8957Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8958Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8959Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji895ATex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji895BTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji895CTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji895DTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji895ETex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji895FTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8960Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8961Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8962Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8963Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8964Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8965Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8966Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8967Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8968Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8969Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji896ATex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji896BTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji896CTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji896DTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji896ETex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji896FTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8970Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8971Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8972Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8973Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8974Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8975Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8976Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8977Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8978Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8979Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji897ATex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji897BTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji897CTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji897DTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji897ETex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8980Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8981Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8982Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8983Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8984Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8985Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8986Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8987Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8988Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8989Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji898ATex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji898BTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji898CTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji898DTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji898ETex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji898FTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8990Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8991Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8992Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8993Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8994Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8995Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8996Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8997Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8998Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8999Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji899ATex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji899BTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji899CTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji899DTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji899ETex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji899FTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89A0Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89A1Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89A2Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89A3Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89A4Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89A5Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89A6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89A7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89A8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89A9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89AATex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89ABTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89ACTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89ADTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89AETex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89AFTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89B0Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89B1Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89B2Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89B3Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89B4Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89B5Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89B6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89B7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89B8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89B9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89BATex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89BBTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89BCTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89BDTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89BETex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89BFTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89C0Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89C1Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89C2Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89C3Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89C4Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89C5Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89C6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89C7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89C8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89C9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89CATex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89CBTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89CCTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89CDTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89CETex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89CFTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89D0Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89D1Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89D2Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89D3Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89D4Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89D5Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89D6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89D7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89D8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89D9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89DATex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89DBTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89DCTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89DDTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89DETex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89DFTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89E0Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89E1Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89E2Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89E3Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89E4Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89E5Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89E6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89E7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89E8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89E9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89EATex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89EBTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89ECTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89EDTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89EETex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89EFTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89F0Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89F1Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89F2Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89F3Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89F4Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89F5Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89F6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89F7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89F8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89F9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89FATex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89FBTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji89FCTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8A40Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8A41Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8A42Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8A43Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8A44Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8A45Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8A46Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8A47Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8A48Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8A49Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8A4ATex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8A4BTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8A4CTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8A4DTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8A4ETex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8A4FTex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8A50Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8A51Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8A52Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8A53Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8A54Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8A55Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8A56Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
gMsgKanji8A57Tex,UI_2D,dedicated UI texture group 'kanji',HIGH,UI-protected 2D path: no fog/PBR/world-lighting/RTX ever
