resource_id,resource_path,material_category,confidence,evidence,scene_or_object,transparent,alpha_test,emissive_candidate,water_candidate,ui_protected,needs_manual_review
spot01_room_0Set_001390DL_009108,scenes/shared/spot01_scene/spot01_room_0Set_001390DL_009108,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001390DL_009A70,scenes/shared/spot01_scene/spot01_room_0Set_001390DL_009A70,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001480DL_001F20,scenes/shared/spot01_scene/spot01_room_0Set_001480DL_001F20,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001480DL_0024E8,scenes/shared/spot01_scene/spot01_room_0Set_001480DL_0024E8,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001480DL_003B48,scenes/shared/spot01_scene/spot01_room_0Set_001480DL_003B48,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001480DL_004420,scenes/shared/spot01_scene/spot01_room_0Set_001480DL_004420,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001480DL_0048C8,scenes/shared/spot01_scene/spot01_room_0Set_001480DL_0048C8,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001480DL_004DB0,scenes/shared/spot01_scene/spot01_room_0Set_001480DL_004DB0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001480DL_005680,scenes/shared/spot01_scene/spot01_room_0Set_001480DL_005680,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001480DL_005AD0,scenes/shared/spot01_scene/spot01_room_0Set_001480DL_005AD0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001480DL_005E48,scenes/shared/spot01_scene/spot01_room_0Set_001480DL_005E48,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001480DL_0063A0,scenes/shared/spot01_scene/spot01_room_0Set_001480DL_0063A0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001480DL_006758,scenes/shared/spot01_scene/spot01_room_0Set_001480DL_006758,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001480DL_006B18,scenes/shared/spot01_scene/spot01_room_0Set_001480DL_006B18,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001480DL_006EC0,scenes/shared/spot01_scene/spot01_room_0Set_001480DL_006EC0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001480DL_007418,scenes/shared/spot01_scene/spot01_room_0Set_001480DL_007418,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001480DL_007888,scenes/shared/spot01_scene/spot01_room_0Set_001480DL_007888,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001480DL_007C18,scenes/shared/spot01_scene/spot01_room_0Set_001480DL_007C18,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001480DL_0086F0,scenes/shared/spot01_scene/spot01_room_0Set_001480DL_0086F0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001480DL_008EC8,scenes/shared/spot01_scene/spot01_room_0Set_001480DL_008EC8,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001480DL_009108,scenes/shared/spot01_scene/spot01_room_0Set_001480DL_009108,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001480DL_009A70,scenes/shared/spot01_scene/spot01_room_0Set_001480DL_009A70,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001630DL_001F20,scenes/shared/spot01_scene/spot01_room_0Set_001630DL_001F20,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001630DL_0024E8,scenes/shared/spot01_scene/spot01_room_0Set_001630DL_0024E8,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001630DL_003B48,scenes/shared/spot01_scene/spot01_room_0Set_001630DL_003B48,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001630DL_004420,scenes/shared/spot01_scene/spot01_room_0Set_001630DL_004420,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001630DL_0048C8,scenes/shared/spot01_scene/spot01_room_0Set_001630DL_0048C8,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001630DL_004DB0,scenes/shared/spot01_scene/spot01_room_0Set_001630DL_004DB0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001630DL_005680,scenes/shared/spot01_scene/spot01_room_0Set_001630DL_005680,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001630DL_005AD0,scenes/shared/spot01_scene/spot01_room_0Set_001630DL_005AD0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001630DL_005E48,scenes/shared/spot01_scene/spot01_room_0Set_001630DL_005E48,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001630DL_0063A0,scenes/shared/spot01_scene/spot01_room_0Set_001630DL_0063A0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001630DL_006758,scenes/shared/spot01_scene/spot01_room_0Set_001630DL_006758,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001630DL_006B18,scenes/shared/spot01_scene/spot01_room_0Set_001630DL_006B18,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001630DL_006EC0,scenes/shared/spot01_scene/spot01_room_0Set_001630DL_006EC0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001630DL_007418,scenes/shared/spot01_scene/spot01_room_0Set_001630DL_007418,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001630DL_007888,scenes/shared/spot01_scene/spot01_room_0Set_001630DL_007888,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001630DL_007C18,scenes/shared/spot01_scene/spot01_room_0Set_001630DL_007C18,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001630DL_0086F0,scenes/shared/spot01_scene/spot01_room_0Set_001630DL_0086F0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001630DL_008EC8,scenes/shared/spot01_scene/spot01_room_0Set_001630DL_008EC8,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001630DL_009108,scenes/shared/spot01_scene/spot01_room_0Set_001630DL_009108,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_room_0Set_001630DL_009A70,scenes/shared/spot01_scene/spot01_room_0Set_001630DL_009A70,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot01/room0,,,,,,
spot01_sceneCollisionHeader_004A1C,scenes/shared/spot01_scene/spot01_sceneCollisionHeader_004A1C,UNKNOWN,LOW,no keyword evidence,scene:spot01,,,,,,
spot01_sceneTLUT_00A870,scenes/shared/spot01_scene/spot01_sceneTLUT_00A870,UNKNOWN,MEDIUM,TLUT palette data; not a surface material,scene:spot01,,,,,,
spot01_sceneTLUT_00AA28,scenes/shared/spot01_scene/spot01_sceneTLUT_00AA28,UNKNOWN,MEDIUM,TLUT palette data; not a surface material,scene:spot01,,,,,,
spot01_sceneTex_00AA50,scenes/shared/spot01_scene/spot01_sceneTex_00AA50,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_00B250,scenes/shared/spot01_scene/spot01_sceneTex_00B250,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_00B350,scenes/shared/spot01_scene/spot01_sceneTex_00B350,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_00B750,scenes/shared/spot01_scene/spot01_sceneTex_00B750,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_00BB50,scenes/shared/spot01_scene/spot01_sceneTex_00BB50,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_00BF50,scenes/shared/spot01_scene/spot01_sceneTex_00BF50,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_00C750,scenes/shared/spot01_scene/spot01_sceneTex_00C750,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_00C950,scenes/shared/spot01_scene/spot01_sceneTex_00C950,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_00CD50,scenes/shared/spot01_scene/spot01_sceneTex_00CD50,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_00D550,scenes/shared/spot01_scene/spot01_sceneTex_00D550,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_00DD50,scenes/shared/spot01_scene/spot01_sceneTex_00DD50,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_00E550,scenes/shared/spot01_scene/spot01_sceneTex_00E550,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_00ED50,scenes/shared/spot01_scene/spot01_sceneTex_00ED50,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_00F550,scenes/shared/spot01_scene/spot01_sceneTex_00F550,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_00F950,scenes/shared/spot01_scene/spot01_sceneTex_00F950,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_010150,scenes/shared/spot01_scene/spot01_sceneTex_010150,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_010950,scenes/shared/spot01_scene/spot01_sceneTex_010950,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_011950,scenes/shared/spot01_scene/spot01_sceneTex_011950,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_012950,scenes/shared/spot01_scene/spot01_sceneTex_012950,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_012B50,scenes/shared/spot01_scene/spot01_sceneTex_012B50,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_013B50,scenes/shared/spot01_scene/spot01_sceneTex_013B50,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_014350,scenes/shared/spot01_scene/spot01_sceneTex_014350,UNKNOWN,LOW,scene texture (offset-named) in spot01; IA format (ia4) carries alpha -> transparency/alpha-test likely,scene:spot01,likely,likely,,,,yes
spot01_sceneTex_014750,scenes/shared/spot01_scene/spot01_sceneTex_014750,UNKNOWN,LOW,scene texture (offset-named) in spot01; IA format (ia4) carries alpha -> transparency/alpha-test likely,scene:spot01,likely,likely,,,,yes
spot01_sceneTex_014B50,scenes/shared/spot01_scene/spot01_sceneTex_014B50,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_014F50,scenes/shared/spot01_scene/spot01_sceneTex_014F50,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_015350,scenes/shared/spot01_scene/spot01_sceneTex_015350,UNKNOWN,LOW,scene texture (offset-named) in spot01; IA format (ia4) carries alpha -> transparency/alpha-test likely,scene:spot01,likely,likely,,,,yes
spot01_sceneTex_017B50,scenes/shared/spot01_scene/spot01_sceneTex_017B50,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_018350,scenes/shared/spot01_scene/spot01_sceneTex_018350,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_018B50,scenes/shared/spot01_scene/spot01_sceneTex_018B50,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_019350,scenes/shared/spot01_scene/spot01_sceneTex_019350,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_019B50,scenes/shared/spot01_scene/spot01_sceneTex_019B50,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_019F50,scenes/shared/spot01_scene/spot01_sceneTex_019F50,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_01A750,scenes/shared/spot01_scene/spot01_sceneTex_01A750,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_01AF50,scenes/shared/spot01_scene/spot01_sceneTex_01AF50,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_01B750,scenes/shared/spot01_scene/spot01_sceneTex_01B750,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
spot01_sceneTex_01BF50,scenes/shared/spot01_scene/spot01_sceneTex_01BF50,UNKNOWN,LOW,scene texture (offset-named) in spot01,scene:spot01,,,,,,yes
gGraveyardIntroCs,scenes/shared/spot02_scene/gGraveyardIntroCs,UNKNOWN,LOW,no keyword evidence,scene:spot02,,,,,,
gSpot02DL_0026D0,scenes/shared/spot02_scene/gSpot02DL_0026D0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0DL_000AB0,scenes/shared/spot02_scene/spot02_room_0DL_000AB0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0DL_000D70,scenes/shared/spot02_scene/spot02_room_0DL_000D70,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0DL_001170,scenes/shared/spot02_scene/spot02_room_0DL_001170,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0DL_001480,scenes/shared/spot02_scene/spot02_room_0DL_001480,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0DL_001AB0,scenes/shared/spot02_scene/spot02_room_0DL_001AB0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0DL_001D18,scenes/shared/spot02_scene/spot02_room_0DL_001D18,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0DL_002030,scenes/shared/spot02_scene/spot02_room_0DL_002030,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0DL_002230,scenes/shared/spot02_scene/spot02_room_0DL_002230,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0DL_0025E0,scenes/shared/spot02_scene/spot02_room_0DL_0025E0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000290DL_000AB0,scenes/shared/spot02_scene/spot02_room_0Set_000290DL_000AB0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000290DL_000D70,scenes/shared/spot02_scene/spot02_room_0Set_000290DL_000D70,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000290DL_001170,scenes/shared/spot02_scene/spot02_room_0Set_000290DL_001170,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000290DL_001480,scenes/shared/spot02_scene/spot02_room_0Set_000290DL_001480,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000290DL_001AB0,scenes/shared/spot02_scene/spot02_room_0Set_000290DL_001AB0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000290DL_001D18,scenes/shared/spot02_scene/spot02_room_0Set_000290DL_001D18,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000290DL_002030,scenes/shared/spot02_scene/spot02_room_0Set_000290DL_002030,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000290DL_002230,scenes/shared/spot02_scene/spot02_room_0Set_000290DL_002230,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000290DL_0025E0,scenes/shared/spot02_scene/spot02_room_0Set_000290DL_0025E0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000470DL_000AB0,scenes/shared/spot02_scene/spot02_room_0Set_000470DL_000AB0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000470DL_000D70,scenes/shared/spot02_scene/spot02_room_0Set_000470DL_000D70,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000470DL_001170,scenes/shared/spot02_scene/spot02_room_0Set_000470DL_001170,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000470DL_001480,scenes/shared/spot02_scene/spot02_room_0Set_000470DL_001480,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000470DL_001AB0,scenes/shared/spot02_scene/spot02_room_0Set_000470DL_001AB0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000470DL_001D18,scenes/shared/spot02_scene/spot02_room_0Set_000470DL_001D18,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000470DL_002030,scenes/shared/spot02_scene/spot02_room_0Set_000470DL_002030,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000470DL_002230,scenes/shared/spot02_scene/spot02_room_0Set_000470DL_002230,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000470DL_0025E0,scenes/shared/spot02_scene/spot02_room_0Set_000470DL_0025E0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000650DL_000AB0,scenes/shared/spot02_scene/spot02_room_0Set_000650DL_000AB0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000650DL_000D70,scenes/shared/spot02_scene/spot02_room_0Set_000650DL_000D70,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000650DL_001170,scenes/shared/spot02_scene/spot02_room_0Set_000650DL_001170,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000650DL_001480,scenes/shared/spot02_scene/spot02_room_0Set_000650DL_001480,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000650DL_001AB0,scenes/shared/spot02_scene/spot02_room_0Set_000650DL_001AB0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000650DL_001D18,scenes/shared/spot02_scene/spot02_room_0Set_000650DL_001D18,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000650DL_002030,scenes/shared/spot02_scene/spot02_room_0Set_000650DL_002030,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000650DL_002230,scenes/shared/spot02_scene/spot02_room_0Set_000650DL_002230,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000650DL_0025E0,scenes/shared/spot02_scene/spot02_room_0Set_000650DL_0025E0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000830DL_000AB0,scenes/shared/spot02_scene/spot02_room_0Set_000830DL_000AB0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000830DL_000D70,scenes/shared/spot02_scene/spot02_room_0Set_000830DL_000D70,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000830DL_001170,scenes/shared/spot02_scene/spot02_room_0Set_000830DL_001170,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000830DL_001480,scenes/shared/spot02_scene/spot02_room_0Set_000830DL_001480,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000830DL_001AB0,scenes/shared/spot02_scene/spot02_room_0Set_000830DL_001AB0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000830DL_001D18,scenes/shared/spot02_scene/spot02_room_0Set_000830DL_001D18,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000830DL_002030,scenes/shared/spot02_scene/spot02_room_0Set_000830DL_002030,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000830DL_002230,scenes/shared/spot02_scene/spot02_room_0Set_000830DL_002230,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000830DL_0025E0,scenes/shared/spot02_scene/spot02_room_0Set_000830DL_0025E0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000900DL_000AB0,scenes/shared/spot02_scene/spot02_room_0Set_000900DL_000AB0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000900DL_000D70,scenes/shared/spot02_scene/spot02_room_0Set_000900DL_000D70,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000900DL_001170,scenes/shared/spot02_scene/spot02_room_0Set_000900DL_001170,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000900DL_001480,scenes/shared/spot02_scene/spot02_room_0Set_000900DL_001480,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000900DL_001AB0,scenes/shared/spot02_scene/spot02_room_0Set_000900DL_001AB0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000900DL_001D18,scenes/shared/spot02_scene/spot02_room_0Set_000900DL_001D18,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000900DL_002030,scenes/shared/spot02_scene/spot02_room_0Set_000900DL_002030,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000900DL_002230,scenes/shared/spot02_scene/spot02_room_0Set_000900DL_002230,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_0Set_000900DL_0025E0,scenes/shared/spot02_scene/spot02_room_0Set_000900DL_0025E0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room0,,,,,,
spot02_room_1DL_001F20,scenes/shared/spot02_scene/spot02_room_1DL_001F20,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room1,,,,,,
spot02_room_1DL_003068,scenes/shared/spot02_scene/spot02_room_1DL_003068,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room1,,,,,,
spot02_room_1DL_003BC0,scenes/shared/spot02_scene/spot02_room_1DL_003BC0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room1,,,,,,
spot02_room_1DL_003F20,scenes/shared/spot02_scene/spot02_room_1DL_003F20,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room1,,,,,,
spot02_room_1DL_0040F0,scenes/shared/spot02_scene/spot02_room_1DL_0040F0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room1,,,,,,
spot02_room_1DL_0042A8,scenes/shared/spot02_scene/spot02_room_1DL_0042A8,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room1,,,,,,
spot02_room_1DL_005250,scenes/shared/spot02_scene/spot02_room_1DL_005250,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room1,,,,,,
spot02_room_1DL_005730,scenes/shared/spot02_scene/spot02_room_1DL_005730,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room1,,,,,,
spot02_room_1DL_005A68,scenes/shared/spot02_scene/spot02_room_1DL_005A68,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room1,,,,,,
spot02_room_1DL_0065B0,scenes/shared/spot02_scene/spot02_room_1DL_0065B0,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room1,,,,,,
spot02_room_1DL_006C48,scenes/shared/spot02_scene/spot02_room_1DL_006C48,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room1,,,,,,
spot02_room_1DL_006F78,scenes/shared/spot02_scene/spot02_room_1DL_006F78,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room1,,,,,,
spot02_room_1DL_0071A8,scenes/shared/spot02_scene/spot02_room_1DL_0071A8,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room1,,,,,,
spot02_room_1DL_007460,scenes/shared/spot02_scene/spot02_room_1DL_007460,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room1,,,,,,
spot02_room_1DL_007770,scenes/shared/spot02_scene/spot02_room_1DL_007770,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room1,,,,,,
spot02_room_1DL_007990,scenes/shared/spot02_scene/spot02_room_1DL_007990,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room1,,,,,,
spot02_room_1DL_008DE8,scenes/shared/spot02_scene/spot02_room_1DL_008DE8,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room1,,,,,,
spot02_room_1DL_019F60,scenes/shared/spot02_scene/spot02_room_1DL_019F60,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room1,,,,,,
spot02_room_1DL_01A358,scenes/shared/spot02_scene/spot02_room_1DL_01A358,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room1,,,,,,
spot02_room_1DL_01A508,scenes/shared/spot02_scene/spot02_room_1DL_01A508,UNKNOWN,LOW,display list: material only via referenced textures,scene:spot02/room1,,,,,,
