resource,category,reason,confidence
gMsgKanji8871EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8872EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8873EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8874EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8875EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8876EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8877EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8878EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8879EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji887AEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji887BEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji887CEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji887DEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji887EEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8880EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8881EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8882EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8883EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8884EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8885EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8886EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8887EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8888EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8889EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji888AEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji888BEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji888CEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji888DEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji888EEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji888FEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8890EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8891EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8892EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8893EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8894EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8895EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8896EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8897EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8898EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8899EmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji889AEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji889BEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji889CEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji889DEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji889EEmptyTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji889FTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88A0Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88A1Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88A2Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88A3Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88A4Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88A5Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88A6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88A7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88A8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88A9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88AATex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88ABTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88ACTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88ADTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88AETex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88AFTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88B0Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88B1Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88B2Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88B3Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88B4Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88B5Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88B6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88B7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88B8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88B9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88BATex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88BBTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88BCTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88BDTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88BETex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88BFTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88C0Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88C1Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88C2Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88C3Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88C4Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88C5Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88C6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88C7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88C8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88C9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88CATex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88CBTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88CCTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88CDTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88CETex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88CFTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88D0Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88D1Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88D2Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88D3Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88D4Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88D5Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88D6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88D7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88D8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88D9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88DATex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88DBTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88DCTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88DDTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88DETex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88DFTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88E0Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88E1Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88E2Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88E3Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88E4Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88E5Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88E6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88E7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88E8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88E9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88EATex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88EBTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88ECTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88EDTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88EETex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88EFTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88F0Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88F1Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88F2Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88F3Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88F4Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88F5Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88F6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88F7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88F8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88F9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88FATex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88FBTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji88FCTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8940Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8941Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8942Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8943Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8944Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8945Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8946Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8947Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8948Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8949Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji894ATex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji894BTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji894CTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji894DTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji894ETex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji894FTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8950Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8951Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8952Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8953Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8954Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8955Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8956Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8957Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8958Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8959Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji895ATex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji895BTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji895CTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji895DTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji895ETex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji895FTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8960Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8961Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8962Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8963Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8964Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8965Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8966Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8967Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8968Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8969Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji896ATex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji896BTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji896CTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji896DTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji896ETex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji896FTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8970Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8971Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8972Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8973Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8974Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8975Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8976Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8977Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8978Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8979Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji897ATex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji897BTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji897CTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji897DTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji897ETex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8980Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8981Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8982Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8983Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8984Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8985Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8986Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8987Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8988Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8989Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji898ATex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji898BTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji898CTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji898DTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji898ETex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji898FTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8990Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8991Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8992Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8993Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8994Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8995Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8996Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8997Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8998Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8999Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji899ATex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji899BTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji899CTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji899DTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji899ETex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji899FTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89A0Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89A1Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89A2Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89A3Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89A4Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89A5Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89A6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89A7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89A8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89A9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89AATex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89ABTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89ACTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89ADTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89AETex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89AFTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89B0Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89B1Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89B2Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89B3Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89B4Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89B5Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89B6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89B7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89B8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89B9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89BATex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89BBTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89BCTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89BDTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89BETex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89BFTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89C0Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89C1Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89C2Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89C3Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89C4Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89C5Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89C6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89C7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89C8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89C9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89CATex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89CBTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89CCTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89CDTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89CETex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89CFTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89D0Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89D1Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89D2Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89D3Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89D4Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89D5Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89D6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89D7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89D8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89D9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89DATex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89DBTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89DCTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89DDTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89DETex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89DFTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89E0Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89E1Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89E2Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89E3Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89E4Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89E5Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89E6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89E7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89E8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89E9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89EATex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89EBTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89ECTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89EDTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89EETex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89EFTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89F0Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89F1Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89F2Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89F3Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89F4Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89F5Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89F6Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89F7Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89F8Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89F9Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89FATex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89FBTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji89FCTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8A40Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8A41Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8A42Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8A43Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8A44Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8A45Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8A46Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8A47Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8A48Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8A49Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8A4ATex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8A4BTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8A4CTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8A4DTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8A4ETex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8A4FTex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8A50Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8A51Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8A52Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8A53Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8A54Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8A55Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8A56Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8A57Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
gMsgKanji8A58Tex,UI_2D,dedicated UI texture group 'kanji',HIGH
